left_foot_X,left_foot_Y,left_foot_Z,left_knee_X,left_knee_Y,left_knee_Z,left_hip_X,left_hip_Y,left_hip_Z,left_upper_hip_X,left_upper_hip_Y,left_upper_hip_Z,left_upper_knee_X,left_upper_knee_Y,left_upper_knee_Z,left_lower_knee_X,left_lower_knee_Y,left_lower_knee_Z,left_ankle_X,left_ankle_Y,left_ankle_Z,right_ankle_X,right_ankle_Y,right_ankle_Z,right_lower_knee_X,right_lower_knee_Y,right_lower_knee_Z,right_upper_knee_X,right_upper_knee_Y,right_upper_knee_Z,right_upper_hip_X,right_upper_hip_Y,right_upper_hip_Z,right_hip_X,right_hip_Y,right_hip_Z,right_knee_X,right_knee_Y,right_knee_Z,right_foot_X,right_foot_Y,right_foot_Z,Joint15,right_foot_ex_X,right_foot_ex_Y
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.046795256,-0.036490905,0.5324985,-0.084300001,-0.216757863,0.944755883,-0.084300001,-0.216757863,0.944755883,-0.084300002,-0.080699999,1.148199998,0.128199998,0.034400001,1.148199998,0.128199998,0.149500001,1.148199998,-0.084300002,0.304090426,1.164994355,-0.084300001,0.32450286,0.977099883,0.129102092,0.371492991,0.60606372,0.24569145,0.270603003,0.311154845,0.019051472,0.273342687,0.220617672,0.093734301,0.272443133,0.213786424,0.080482797,0.272615626,0.068891228
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.044957791,-0.03645059,0.532363998,-0.0813,-0.216714438,0.944726849,-0.0813,-0.216714438,0.944726849,-0.081300001,-0.080699999,1.148199998,0.131199999,0.034400001,1.148199999,0.131199999,0.149500001,1.148199999,-0.081300001,0.304096413,1.164939151,-0.081300001,0.32444175,0.977037402,0.132331078,0.371433329,0.606133218,0.250121229,0.270502229,0.311715987,0.023844093,0.273167516,0.220273553,0.098553922,0.272292337,0.213740902,0.085881673,0.272459942,0.068793891
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.043189001,-0.036414352,0.532225986,-0.0783,-0.216671743,0.944698315,-0.0783,-0.216671743,0.944698315,-0.078300001,-0.080699999,1.148199998,0.134199999,0.034400001,1.148199999,0.1342,0.149500001,1.148199999,-0.0783,0.304102217,1.164885469,-0.078299999,0.324382306,0.976976666,0.135455037,0.371426074,0.606150523,0.254535252,0.270481692,0.312257267,0.028647042,0.273033324,0.219855046,0.103384387,0.272198005,0.213639618,0.091327606,0.272368135,0.068640118
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.041487033,-0.036382025,0.532085259,-0.075300007,-0.216629732,0.944670255,-0.075300007,-0.216629732,0.944670255,-0.075300004,-0.080699999,1.148200001,0.137199994,0.034400004,1.148199996,0.137199993,0.149500004,1.148199995,-0.075300009,0.304108186,1.164830074,-0.075300013,0.324320945,0.976914017,0.138475869,0.371410521,0.606105705,0.258861626,0.270448218,0.312750979,0.033373195,0.272892885,0.219374558,0.10813703,0.272090216,0.213481796,0.096706067,0.272244202,0.0684316
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.039850334,-0.036353468,0.531942569,-0.0723,-0.216588358,0.944642624,-0.0723,-0.216588358,0.944642624,-0.072300001,-0.080699998,1.148199996,0.1402,0.034400001,1.148199999,0.140200001,0.149500001,1.1482,-0.072299998,0.304114982,1.164766768,-0.072299996,0.3242508,0.976842452,0.141406253,0.371398229,0.606001355,0.263145942,0.270420811,0.313211121,0.038073602,0.272726749,0.218832685,0.112863381,0.271969473,0.213272519,0.102077572,0.272114129,0.068172914
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.038277878,-0.03632858,0.531798658,-0.0693,-0.216547581,0.944615411,-0.0693,-0.216547581,0.944615411,-0.0693,-0.0807,1.1482,0.1432,0.0344,1.1482,0.1432,0.1495,1.1482,-0.0693,0.304121828,1.164702736,-0.069299999,0.324179816,0.976770096,0.144204227,0.371341176,0.605814423,0.267321976,0.270322846,0.313615125,0.042687092,0.272542669,0.218198113,0.117502082,0.271818391,0.212983454,0.107386692,0.271975607,0.067835584
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.036768814,-0.036307274,0.531654232,-0.066300002,-0.216507354,0.944588576,-0.066300002,-0.216507354,0.944588576,-0.0663,-0.080699999,1.148200001,0.1462,0.0344,1.1482,0.1462,0.1495,1.1482,-0.066299999,0.304128857,1.164636751,-0.0663,0.324106643,0.976695569,0.146927152,0.371315109,0.605586552,0.271462959,0.270275076,0.313996331,0.047278607,0.272370956,0.217522769,0.122117704,0.271687697,0.212660405,0.112685702,0.271838339,0.067466519
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.035322651,-0.036289496,0.531509991,-0.0633,-0.216467639,0.944562091,-0.0633,-0.216467639,0.944562091,-0.0633,-0.0807,1.1482,0.1492,0.0344,1.1482,0.1492,0.1495,1.1482,-0.0633,0.304136119,1.164568287,-0.0633,0.324030692,0.976618278,0.149559817,0.371289369,0.605304831,0.275546199,0.270229526,0.314345294,0.051828316,0.272194749,0.216792171,0.126690364,0.271554549,0.212290625,0.117958271,0.27169757,0.067052958
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.033939226,-0.036275215,0.531366628,-0.060300001,-0.216428394,0.944535932,-0.060300001,-0.216428394,0.944535932,-0.0603,-0.080699999,1.1482,0.1522,0.0344,1.1482,0.1522,0.1495,1.1482,-0.060299999,0.304143256,1.164500721,-0.0603,0.323955707,0.976542037,0.152134061,0.371284934,0.604993825,0.279587224,0.270220077,0.314675554,0.056344603,0.272037143,0.216036844,0.131227996,0.271440837,0.211899001,0.123201247,0.271556434,0.06662062
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.032618632,-0.03626442,0.53122483,-0.057300001,-0.216389579,0.944510069,-0.057300001,-0.216389579,0.944510069,-0.0573,-0.080699999,1.148200001,0.1552,0.0344,1.1482,0.1552,0.1495,1.1482,-0.057299999,0.304151958,1.164417957,-0.057299999,0.323863815,0.976448697,0.154587823,0.371218206,0.604591906,0.283542634,0.270116092,0.314950522,0.060795975,0.271790177,0.21519438,0.135699599,0.271251355,0.211431835,0.12840113,0.27139807,0.066115075
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.03075649,-0.0362548,0.531016581,-0.052799995,-0.216332073,0.944471768,-0.052799995,-0.216332073,0.944471768,-0.052799998,-0.080700002,1.148199998,0.1597,0.0344,1.1482,0.159699998,0.1495,1.1482,-0.052800004,0.304163277,1.164309625,-0.052800003,0.323743466,0.976326604,0.158124205,0.371194461,0.603934684,0.28941093,0.270083778,0.315345811,0.067446111,0.271538281,0.21385853,0.142377202,0.271065262,0.210679246,0.136209955,0.271174187,0.06531005
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.029595407,-0.036252833,0.530881743,-0.049799996,-0.21629415,0.944446528,-0.049799996,-0.21629415,0.944446528,-0.049799998,-0.080700003,1.148199999,0.1627,0.0344,1.1482,0.162699998,0.1495,1.1482,-0.049800004,0.304171664,1.164228894,-0.049800004,0.323653729,0.976235678,0.160408794,0.371156917,0.603446102,0.293261262,0.270034244,0.315578877,0.071829191,0.271327741,0.212932252,0.146776204,0.270908684,0.210144852,0.14136914,0.271011644,0.064745391
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.028499912,-0.036254506,0.530750939,-0.046799994,-0.216256509,0.944421481,-0.046799994,-0.216256509,0.944421481,-0.046799997,-0.080700004,1.148199998,0.1657,0.034400001,1.148199999,0.165699998,0.149500001,1.1482,-0.046800006,0.304179918,1.164149033,-0.046800005,0.323564918,0.976145784,0.162618261,0.371131131,0.602919572,0.297060967,0.270007445,0.31579195,0.076176454,0.271132283,0.211970315,0.151137499,0.270766642,0.209581142,0.146502863,0.270851517,0.064155
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.027471601,-0.036259921,0.530624918,-0.043799997,-0.216219102,0.944396605,-0.043799997,-0.216219102,0.944396605,-0.043799999,-0.080700002,1.148199999,0.1687,0.0344,1.1482,0.168699999,0.1495,1.1482,-0.043800002,0.304167748,1.164266654,-0.043800002,0.323695708,0.976278201,0.165770981,0.372645222,0.603316663,0.301805825,0.272448536,0.316614278,0.081316704,0.272582369,0.211949601,0.156287152,0.272480819,0.209846842,0.152207515,0.272269908,0.0644042
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.026512429,-0.036269214,0.530504458,-0.040799998,-0.216181884,0.944371862,-0.040799998,-0.216181884,0.944371862,-0.040799999,-0.080700001,1.148199999,0.1717,0.0344,1.1482,0.171699999,0.1495,1.1482,-0.040800002,0.304197296,1.163979611,-0.040800001,0.323376374,0.975955243,0.166870607,0.371056565,0.601768287,0.304536305,0.26993409,0.316171522,0.084783292,0.270701351,0.209972702,0.159766228,0.270451976,0.208392456,0.156700727,0.27050999,0.062924764
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.025624851,-0.036282554,0.530390379,-0.037800002,-0.216144803,0.944347224,-0.037800002,-0.216144803,0.944347224,-0.0378,-0.080699999,1.148200001,0.1747,0.0344,1.1482,0.1747,0.1495,1.1482,-0.037799999,0.304206239,1.163891715,-0.0378,0.323278483,0.97585648,0.168919214,0.371014009,0.601150134,0.308214906,0.269898067,0.3163425,0.089045027,0.27047598,0.208944198,0.164035659,0.27028813,0.207773797,0.161765184,0.270331764,0.06229152
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.024811789,-0.036300151,0.530283544,-0.034799996,-0.216107808,0.944322641,-0.034799996,-0.216107808,0.944322641,-0.034799999,-0.080700001,1.148199997,0.1777,0.0344,1.1482,0.177699999,0.1495,1.1482,-0.034800002,0.304215333,1.163801765,-0.0348,0.323178253,0.975755474,0.170923424,0.370967458,0.600508322,0.311857837,0.269862316,0.316504178,0.093281591,0.270243784,0.207901949,0.168277659,0.270119756,0.207144053,0.166807388,0.270148434,0.061651485
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.024076799,-0.036322449,0.530185,-0.031799999,-0.216070997,0.944298201,-0.031799999,-0.216070997,0.944298201,-0.0318,-0.0807,1.148199999,0.1807,0.0344,1.1482,0.1807,0.1495,1.1482,-0.0318,0.304224579,1.163709822,-0.031799999,0.323075747,0.975652295,0.172888758,0.370916543,0.59984632,0.315467874,0.269826657,0.316658851,0.097494869,0.270004584,0.206850372,0.17249406,0.269946684,0.206506935,0.171827802,0.269959868,0.061008461
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.023424448,-0.0363494,0.530095535,-0.028800001,-0.21603397,0.944273625,-0.028800001,-0.21603397,0.944273625,-0.0288,-0.0807,1.148200001,0.1837,0.0344,1.1482,0.1837,0.1495,1.1482,-0.0288,0.304234018,1.163615375,-0.028800001,0.322970389,0.975546375,0.174567136,0.37086632,0.599030576,0.319199343,0.269800064,0.316877694,0.102002351,0.269800065,0.205542023,0.177002351,0.269800065,0.205542022,0.177002351,0.269800064,0.060042022
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.022859996,-0.036381573,0.530016376,-0.025799999,-0.215996827,0.944248978,-0.025799999,-0.215996827,0.944248978,-0.0258,-0.0807,1.148199998,0.1867,0.0344,1.1482,0.1867,0.1495,1.1482,-0.0258,0.304243578,1.163519106,-0.025799999,0.322862943,0.975438487,0.174899913,0.370825255,0.597502617,0.323577271,0.26980004,0.31744537,0.108002359,0.26980004,0.203000526,0.183002359,0.26980004,0.203000526,0.18300236,0.269800041,0.057500526
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.022192968,-0.036440714,0.529919737,-0.021299999,-0.215940713,0.944211765,-0.021299999,-0.215940713,0.944211765,-0.0213,-0.0807,1.148199998,0.1912,0.0344,1.1482,0.1912,0.1495,1.148200001,-0.0213,0.304258385,1.163368788,-0.0213,0.322695048,0.975270172,0.174956581,0.370741969,0.595018666,0.329936497,0.269799997,0.318368966,0.117002359,0.269799998,0.199082681,0.192002359,0.269799998,0.199082682,0.192002359,0.2698,0.053582682
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.021880589,-0.03648832,0.52987218,-0.018300001,-0.215902894,0.944186701,-0.018300001,-0.215902894,0.944186701,-0.0183,-0.080700001,1.148200003,0.1942,0.0344,1.1482,0.1942,0.1495,1.148199999,-0.018300001,0.304268584,1.163264372,-0.018300003,0.322578333,0.97515336,0.174668268,0.37066927,0.593228147,0.334020957,0.26979996,0.319047157,0.123002343,0.269799959,0.196404141,0.198002343,0.269799959,0.19640414,0.198002341,0.269799957,0.05090414
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.021686946,-0.036543428,0.529840134,-0.0153,-0.215864607,0.94416133,-0.0153,-0.215864607,0.94416133,-0.0153,-0.0807,1.148200001,0.1972,0.0344,1.1482,0.1972,0.1495,1.1482,-0.0153,0.304279064,1.163156314,-0.015300001,0.322457477,0.975032564,0.17408796,0.370580156,0.591323341,0.337965122,0.269799931,0.319789302,0.12900235,0.26979993,0.193675367,0.20400235,0.26979993,0.193675367,0.204002349,0.26979993,0.048175367
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.021626754,-0.036607136,0.529825717,-0.0123,-0.215825703,0.944135563,-0.0123,-0.215825703,0.944135563,-0.0123,-0.0807,1.1482,0.2002,0.0344,1.1482,0.2002,0.1495,1.1482,-0.0123,0.304289848,1.163044294,-0.0123,0.322332108,0.974907437,0.173181583,0.370471711,0.589296855,0.341751424,0.269799903,0.32061022,0.135002355,0.269799902,0.19089905,0.210002355,0.269799902,0.19089905,0.210002355,0.269799902,0.04539905
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.021719335,-0.036680893,0.52983153,-0.009300002,-0.215786,0.944109279,-0.009300002,-0.215786,0.944109279,-0.009300001,-0.080699999,1.1482,0.2032,0.0344,1.1482,0.203200001,0.1495,1.148200001,-0.009299998,0.304300968,1.162927888,-0.009299999,0.322201744,0.974777517,0.171905867,0.370340252,0.587139183,0.345357853,0.269799874,0.321528277,0.141002354,0.269799876,0.188077931,0.216002354,0.269799876,0.18807793,0.216002353,0.269799877,0.04257793
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.021990921,-0.036766676,0.529860887,-0.0063,-0.215745259,0.944082318,-0.0063,-0.215745259,0.944082318,-0.0063,-0.0807,1.1482,0.2062,0.0344,1.1482,0.2062,0.1495,1.1482,-0.0063,0.304312466,1.16280652,-0.0063,0.322065728,0.974642172,0.170204515,0.370180992,0.584837814,0.348756115,0.269799842,0.322566841,0.147002357,0.269799841,0.18521479,0.222002357,0.269799842,0.185214789,0.222002356,0.269799842,0.039714789
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.022478693,-0.036867296,0.529918207,-0.0033,-0.215703157,0.944054469,-0.0033,-0.215703157,0.944054469,-0.0033,-0.0807,1.1482,0.2092,0.0344,1.1482,0.2092,0.1495,1.1482,-0.0033,0.304324406,1.162679406,-0.0033,0.321923171,0.974500546,0.168002044,0.369987525,0.582375837,0.351908645,0.269799813,0.323756625,0.153002355,0.269799813,0.182312455,0.228002355,0.269799813,0.182312456,0.228002356,0.269799813,0.036812456
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.023238394,-0.036986984,0.530009743,-0.000300001,-0.215659233,0.94402543,-0.000300001,-0.215659233,0.94402543,-0.0003,-0.0807,1.148200001,0.2122,0.0344,1.1482,0.2122,0.1495,1.1482,-0.0003,0.304336878,1.162545425,-0.000300001,0.321772795,0.974351406,0.165193342,0.369750882,0.579729541,0.354763614,0.26979978,0.325139672,0.159002349,0.269799779,0.179373792,0.234002349,0.269799779,0.179373791,0.234002348,0.269799779,0.033873791
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.02436056,-0.037132642,0.530145105,0.002700001,-0.215612765,0.94399472,0.002700001,-0.215612765,0.94399472,0.0027,-0.0807,1.148199999,0.2152,0.0344,1.1482,0.2152,0.1495,1.1482,0.0027,0.304350016,1.162402906,0.0027,0.321612713,0.974192919,0.161624516,0.369457876,0.576864089,0.357245755,0.269799753,0.326776701,0.165002359,0.269799754,0.176401699,0.240002359,0.269799754,0.176401699,0.24000236,0.269799753,0.030901699
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.0260123,-0.037317051,0.530341118,0.0057,-0.215562482,0.94396151,0.0057,-0.215562482,0.94396151,0.0057,-0.0807,1.1482,0.2182,0.0344,1.1482,0.2182,0.1495,1.1482,0.0057,0.304364037,1.162249201,0.0057,0.321439914,0.974022172,0.157054045,0.369087624,0.573724771,0.359237722,0.269799722,0.328761947,0.171002354,0.269799722,0.173399111,0.246002354,0.269799722,0.173399111,0.246002354,0.269799722,0.027899111
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.030540787,-0.037747638,0.530848593,0.0102,-0.215472253,0.943901957,0.0102,-0.215472253,0.943901957,0.0102,-0.0807,1.148199999,0.2227,0.0344,1.1482,0.2227,0.1495,1.1482,0.0102,0.30438766,1.161986327,0.010200001,0.321144032,0.973730586,0.147297293,0.368297867,0.56827133,0.360813185,0.269799678,0.332788458,0.180002357,0.269799679,0.168844537,0.255002357,0.269799679,0.168844537,0.255002358,0.269799679,0.023344537
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.038871007,-0.038448685,0.531649504,0.013208691,-0.21536698,0.943773944,0.013208691,-0.21536698,0.943773944,0.013194232,-0.080693758,1.14813728,0.225696093,0.034402805,1.148159894,0.225697954,0.149502805,1.148165208,0.013199355,0.304412313,1.161725807,0.013214949,0.320915354,0.97344769,0.137222008,0.367496403,0.56372972,0.360179483,0.26983774,0.336802722,0.186082234,0.269848452,0.165746261,0.261082233,0.269847239,0.165752367,0.261094079,0.269853956,0.020252367
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.037449915,-0.038418358,0.531516924,0.016247912,-0.215296267,0.943450997,0.016247912,-0.215296267,0.943450997,0.016165824,-0.080663872,1.147841216,0.228676703,0.034415969,1.147970272,0.228687605,0.149515964,1.148000707,0.016196155,0.304467024,1.161193599,0.01628508,0.320621974,0.972885315,0.117954544,0.365981972,0.556926001,0.355295958,0.270016104,0.344316694,0.192458754,0.270079605,0.162508537,0.267458746,0.270072492,0.162543344,0.267526274,0.270110961,0.017043365
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.036029244,-0.038387387,0.53137917,0.019285641,-0.215224271,0.943116843,0.019285641,-0.215224271,0.943116843,0.019134326,-0.080632079,1.147533499,0.231654978,0.034429535,1.147772679,0.231675712,0.149529519,1.147829297,0.019192597,0.304522796,1.160655441,0.019357256,0.320333998,0.972318034,0.103386849,0.364340071,0.552295591,0.351786302,0.270185003,0.351856954,0.198494966,0.270089883,0.161930857,0.273494946,0.270139534,0.161906554,0.273447796,0.270144374,0.016406562
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.034609183,-0.038355761,0.53123626,0.022321678,-0.215150954,0.942771518,0.022321678,-0.215150954,0.942771518,0.022099608,-0.080598321,1.14721415,0.234630815,0.034443504,1.147567096,0.2346622,0.14954347,1.147650956,0.022188412,0.304563687,1.160304866,0.02243121,0.320270684,0.971958825,0.10780606,0.364271607,0.552207215,0.357027419,0.270370725,0.352671628,0.204409487,0.270044562,0.162204242,0.279409304,0.270169817,0.162095997,0.2791994,0.270115077,0.016596159
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.033189685,-0.038323457,0.531088194,0.025355818,-0.215076294,0.94241506,0.025355818,-0.215076294,0.94241506,0.025061549,-0.080562554,1.146883192,0.237604114,0.034457864,1.1473535,0.237646996,0.149557802,1.147465667,0.025183667,0.304606476,1.159945337,0.025506954,0.320209892,0.971590807,0.112212529,0.364213106,0.552112297,0.362252689,0.270581852,0.353476401,0.210305857,0.27001761,0.162473766,0.28530535,0.270219136,0.162285485,0.284940406,0.27009959,0.016785992
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.031770895,-0.038290461,0.530934988,0.02838786,-0.215000255,0.942047509,0.02838786,-0.215000255,0.942047509,0.028020024,-0.080524722,1.146540653,0.240574777,0.034472613,1.147131877,0.240630032,0.149572513,1.147273417,0.028178345,0.30465122,1.159576889,0.028584434,0.320151681,0.971214019,0.116606701,0.364164573,0.552010839,0.367462519,0.270817829,0.354271475,0.216184673,0.270008984,0.16273943,0.29118369,0.270287327,0.16247504,0.290671472,0.270097998,0.016976065
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.030352879,-0.038256756,0.530776654,0.031417597,-0.214922805,0.941668912,0.031417597,-0.214922805,0.941668912,0.03097491,-0.08048477,1.146186561,0.243542707,0.034487746,1.146902211,0.243611238,0.149587597,1.147074194,0.031172428,0.304697968,1.159199576,0.031663591,0.320096119,0.970828517,0.120989043,0.364126024,0.551902878,0.372657329,0.271078095,0.355057078,0.222046543,0.270018651,0.163001269,0.297044945,0.270374229,0.162664701,0.296393247,0.2701104,0.0171664
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.029638766,-0.038207295,0.530698138,0.03293274,-0.21481771,0.941493099,0.03293274,-0.21481771,0.941493099,0.032449648,-0.080379962,1.146010845,0.245024666,0.034578762,1.14679415,0.245100562,0.149678583,1.146982762,0.032669038,0.304806883,1.15900599,0.033206404,0.320142842,0.970629984,0.123191507,0.364152151,0.551843377,0.375259553,0.271226391,0.355451893,0.224983886,0.270040564,0.163134492,0.299981936,0.270434796,0.162764156,0.299265065,0.270132659,0.017266236
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.029619988,-0.038088702,0.530707671,0.032933298,-0.214576393,0.941558147,0.032933298,-0.214576393,0.941558147,0.032448983,-0.080071246,1.146031569,0.245024122,0.03488724,1.146817018,0.245100144,0.14998706,1.147006172,0.032668937,0.305122226,1.15894611,0.033207697,0.320358897,0.970562052,0.123551894,0.364401518,0.551856268,0.375479155,0.271984181,0.355044674,0.224831972,0.270253988,0.163022286,0.299829108,0.270624494,0.162481565,0.298783807,0.269876441,0.016987243
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.029556957,-0.037690269,0.530739429,0.032935173,-0.21376545,0.941776162,0.032935173,-0.21376545,0.941776162,0.03244673,-0.079033953,1.146100499,0.245022274,0.035923734,1.146893183,0.245098717,0.15102355,1.147084161,0.032668031,0.30616633,1.158934115,0.033211599,0.3213002,0.970541783,0.123333494,0.364751698,0.551726345,0.375281108,0.27127942,0.355439705,0.225008622,0.270092202,0.163119828,0.300006692,0.270485102,0.162752398,0.299295469,0.27017993,0.017254456
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.029492055,-0.037280039,0.530771682,0.032937123,-0.212930195,0.941999784,0.032937123,-0.212930195,0.941999784,0.032444406,-0.077965794,1.146170344,0.245020369,0.036991066,1.146970531,0.245097248,0.152090879,1.147163405,0.032667234,0.307245022,1.158875838,0.033215761,0.322218557,0.97047071,0.123446285,0.365227289,0.551632959,0.375298097,0.271321585,0.355430268,0.225028406,0.270133276,0.163108213,0.300026494,0.270525125,0.162743104,0.299319781,0.27021756,0.017245145
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.02939543,-0.036757679,0.530810445,0.032926542,-0.211869437,0.942284351,0.032926542,-0.211869437,0.942284351,0.032426793,-0.076609251,1.146259061,0.245003147,0.038346806,1.147070546,0.245080443,0.153446614,1.147266074,0.032651031,0.308614806,1.158801981,0.033207187,0.323384287,0.97038077,0.123579194,0.365829187,0.551516005,0.375309948,0.271371814,0.355422801,0.225045437,0.270182301,0.163096706,0.300043548,0.270572902,0.162735079,0.299343601,0.270262568,0.017237094
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.029309339,-0.036124422,0.530860132,0.032942643,-0.210575626,0.942625114,0.032942643,-0.210575626,0.942625114,0.032437748,-0.07495594,1.146360962,0.245014882,0.039998604,1.147182549,0.245092979,0.155098407,1.147380831,0.032664877,0.310283937,1.158705714,0.033227539,0.324805852,0.970265279,0.123764701,0.366566518,0.551367405,0.375345367,0.271440895,0.355404662,0.225084728,0.270249501,0.163075554,0.300082862,0.270638409,0.16271703,0.299388948,0.270324128,0.017219024
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.029192659,-0.035386252,0.530914765,0.032946212,-0.209070328,0.943020983,0.032946212,-0.209070328,0.943020983,0.032433435,-0.073032692,1.146477977,0.245011314,0.041920374,1.147313447,0.245090188,0.15702017,1.147515243,0.032663328,0.312225242,1.158592914,0.033235153,0.326459282,0.970130544,0.123942278,0.367428437,0.551191281,0.375368515,0.271545514,0.355399492,0.22512678,0.270342202,0.163055691,0.30012494,0.270727275,0.162698297,0.299433279,0.270398213,0.017200313
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.029060121,-0.034547098,0.530975116,0.032950303,-0.207357882,0.943467627,0.032950303,-0.207357882,0.943467627,0.032428469,-0.070845707,1.146606505,0.245007193,0.044105678,1.147457958,0.24508695,0.159205467,1.147663803,0.032661525,0.314432383,1.158459329,0.033243892,0.328337988,0.969972472,0.12420098,0.368393234,0.55099903,0.375408587,0.271604957,0.355372141,0.225163189,0.270409382,0.163031152,0.300161388,0.270794334,0.162681741,0.299485182,0.270470983,0.017183672
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.028912487,-0.033612193,0.53104014,0.032954909,-0.205448529,0.943960993,0.032954909,-0.205448529,0.943960993,0.032422859,-0.068408407,1.14674406,0.245002521,0.046541109,1.147613572,0.245083257,0.161640889,1.147823995,0.032659457,0.316891614,1.158304518,0.033253726,0.330430726,0.969791019,0.124463101,0.369469685,0.550776497,0.375444979,0.271690888,0.355352557,0.225209138,0.270494494,0.163004109,0.300207353,0.27087681,0.162655485,0.299532686,0.270548868,0.017157419
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.028750694,-0.032587377,0.531108741,0.032960022,-0.203353718,0.944496665,0.032960022,-0.203353718,0.944496665,0.032416625,-0.065735775,1.146888009,0.244997304,0.049211706,1.147777625,0.245079108,0.164311475,1.147993155,0.032657106,0.319587455,1.158130387,0.033264612,0.332727532,0.969588696,0.12474573,0.370660863,0.550531865,0.375485021,0.271810838,0.355335572,0.225263154,0.270610078,0.162976236,0.30026143,0.270990205,0.162638353,0.299607624,0.27065572,0.017140206
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.028575846,-0.031479035,0.531179793,0.032965615,-0.201086006,0.945069943,0.032965615,-0.201086006,0.945069943,0.032409774,-0.062844199,1.147035642,0.24499155,0.052101081,1.147947357,0.245074504,0.167200839,1.148168506,0.032654491,0.322503416,1.157933128,0.033276538,0.335210628,0.969361816,0.125055126,0.371942366,0.550262985,0.375527215,0.271928271,0.355316773,0.225320934,0.270724557,0.162945286,0.300319252,0.27110201,0.162614024,0.299678314,0.270761288,0.017115835
